invoice_id,account_id,bill_date,vendor,amount_inr,needs_review,consumption_flag,missing_due_date_flag,consumption_missing_flag,consumption_spike_flag,consumption_anomaly_flag,amount_inr_anomaly_flag
MG-0022824,ACC-03844,2024-08-29,metro_gas,2418.28,False,,,False,,False,False
MG-0022825,ACC-01350,2024-11-06,metro_gas,3339.08,False,,,False,,False,False
MG-0022826,ACC-00275,2024-09-15,metro_gas,3898.31,False,,,False,,False,False
MG-0022827,ACC-03362,2025-04-08,metro_gas,2516.34,False,,,False,,False,False
MG-0022828,ACC-00461,2025-11-19,metro_gas,3558.95,False,,,False,,False,False
MG-0022829,ACC-01018,2024-09-27,metro_gas,3905.64,False,,,False,,False,False
MG-0022830,ACC-03729,2024-03-03,metro_gas,6245.19,False,,,False,,False,False
MG-0022831,ACC-03502,2024-05-15,metro_gas,6567.37,False,,,False,,False,False
MG-0022832,ACC-02300,2025-02-11,metro_gas,4362.56,False,,,False,,False,False
MG-0022833,ACC-02687,2025-02-02,metro_gas,4047.71,False,,,False,,False,False
MG-0022834,ACC-01959,2024-10-05,metro_gas,3726.8,True,,,True,,False,False
MG-0022835,ACC-03549,2024-09-12,metro_gas,1287.19,False,,,False,,False,False
MG-0022836,ACC-01826,2024-07-12,metro_gas,2742.88,False,,,False,,False,False
MG-0022837,ACC-01344,2024-08-05,metro_gas,2706.17,False,,,False,,False,False
MG-0022838,ACC-01324,2024-01-30,metro_gas,2486.77,False,,,False,,False,False
MG-0022839,ACC-01862,2024-07-24,metro_gas,4308.93,False,,,False,,False,False
MG-0022840,ACC-03898,2025-04-22,metro_gas,3482.77,False,,,False,,False,False
MG-0022841,ACC-00678,2024-12-02,metro_gas,2922.34,False,,,False,,False,False
MG-0022842,ACC-02988,2025-09-11,metro_gas,5058.42,False,,,False,,False,False
MG-0022843,ACC-02154,2024-02-28,metro_gas,6090.85,False,,,False,,False,False
MG-0022844,ACC-02235,2025-09-26,metro_gas,4414.0,False,,,False,,False,False
MG-0022845,ACC-00044,2025-04-12,metro_gas,3016.52,False,,,False,,False,False
MG-0022846,ACC-00366,2025-04-11,metro_gas,4826.4,False,,,False,,False,False
MG-0022847,ACC-02972,2025-11-06,metro_gas,3730.5,False,,,False,,False,False
MG-0022848,ACC-01265,2024-03-18,metro_gas,5911.59,False,,,False,,False,False
MG-0022849,ACC-02387,2024-10-04,metro_gas,3788.38,False,,,False,,False,False
MG-0022850,ACC-02810,2025-04-28,metro_gas,2982.38,False,,,False,,False,False
MG-0022851,ACC-00406,2024-11-10,metro_gas,4943.4,False,,,False,,False,False
MG-0022852,ACC-03931,2025-01-10,metro_gas,1887.05,False,,,False,,False,False
MG-0022853,ACC-02129,2024-09-04,metro_gas,1081.95,True,,,True,,False,False
MG-0022854,ACC-00409,2024-01-31,metro_gas,5086.92,False,,,False,,False,False
MG-0022855,ACC-02488,2024-03-14,metro_gas,4086.38,True,,,True,,False,False
MG-0022856,ACC-02716,2024-06-22,metro_gas,4917.72,False,,,False,,False,False
MG-0022857,ACC-02981,2024-08-27,metro_gas,5269.47,False,,,False,,False,False
MG-0022858,ACC-03442,2025-08-11,metro_gas,6529.88,False,,,False,,False,False
MG-0022859,ACC-01091,2025-03-26,metro_gas,2627.56,False,,,False,,False,False
MG-0022860,ACC-02163,2024-01-20,metro_gas,2592.45,False,,,False,,False,False
MG-0022861,ACC-01002,2024-08-03,metro_gas,2873.17,False,,,False,,False,False
MG-0022862,ACC-03333,2025-03-04,metro_gas,1668.2,False,,,False,,False,False
MG-0022863,ACC-02211,2024-11-27,metro_gas,2093.83,False,,,False,,False,False
MG-0022864,ACC-03046,2024-12-22,metro_gas,3064.6,False,,,False,,False,False
MG-0022865,ACC-03137,2024-08-10,metro_gas,4644.31,False,,,False,,False,False
MG-0022866,ACC-02101,2025-12-02,metro_gas,6940.45,False,,,False,,False,False
MG-0022867,ACC-01906,2025-08-15,metro_gas,1726.58,False,,,False,,False,False
MG-0022868,ACC-01654,2025-08-06,metro_gas,3694.35,False,,,False,,False,False
MG-0022869,ACC-03624,2024-04-01,metro_gas,4521.32,False,,,False,,False,False
MG-0022870,ACC-01186,2025-01-02,metro_gas,3232.31,False,,,False,,False,False
MG-0022871,ACC-03004,2024-11-29,metro_gas,6371.93,False,,,False,,False,False
MG-0022872,ACC-00173,2024-03-06,metro_gas,4791.46,False,,,False,,False,False
MG-0022873,ACC-03598,2024-11-17,metro_gas,4804.28,False,,,False,,False,False
MG-0022874,ACC-03726,2024-11-14,metro_gas,6898.26,False,,,False,,False,False
MG-0022875,ACC-01783,2025-07-27,metro_gas,3108.35,False,,,False,,False,False
MG-0022876,ACC-01849,2024-03-02,metro_gas,3844.73,False,,,False,,False,False
MG-0022877,ACC-00261,2024-04-17,metro_gas,5222.08,False,,,False,,False,False
MG-0022878,ACC-00221,2025-09-17,metro_gas,4658.19,False,,,False,,False,False
MG-0022879,ACC-02269,2024-02-11,metro_gas,4552.5,False,,,False,,False,False
MG-0022880,ACC-02004,2025-06-30,metro_gas,3972.41,False,,,False,,False,False
MG-0022881,ACC-00077,2024-08-15,metro_gas,4375.11,False,,,False,,False,False
MG-0022882,ACC-01831,2025-05-16,metro_gas,3968.94,False,,,False,,False,False
MG-0022883,ACC-02430,2025-04-07,metro_gas,4274.21,False,,,False,,False,False
MG-0022884,ACC-02865,2024-12-14,metro_gas,3637.77,False,,,False,,False,False
MG-0022885,ACC-00245,2024-05-16,metro_gas,3998.5,False,,,False,,False,False
MG-0022886,ACC-01650,2024-02-24,metro_gas,6658.8,False,,,False,,False,False
MG-0022887,ACC-00448,2024-03-12,metro_gas,4011.12,False,,,False,,False,False
MG-0022888,ACC-02629,2025-02-21,metro_gas,6554.59,False,,,False,,False,False
MG-0022889,ACC-03639,2025-05-04,metro_gas,3181.89,False,,,False,,False,False
MG-0022890,ACC-03252,2025-04-09,metro_gas,764.97,False,,,False,,False,False
MG-0022891,ACC-01179,2024-02-19,metro_gas,4632.38,False,,,False,,False,False
MG-0022892,ACC-02974,2025-07-15,metro_gas,4438.49,False,,,False,,False,False
MG-0022893,ACC-03702,2024-06-26,metro_gas,4079.13,False,,,False,,False,False
MG-0022894,ACC-00164,2025-06-07,metro_gas,698.57,False,,,False,,False,False
MG-0022895,ACC-03683,2024-08-12,metro_gas,2303.02,False,,,False,,False,False
MG-0022896,ACC-03974,2025-05-15,metro_gas,6632.87,False,,,False,,False,False
MG-0022897,ACC-02937,2024-03-19,metro_gas,3721.4,False,,,False,,False,False
MG-0022898,ACC-01125,2025-10-10,metro_gas,5070.38,False,,,False,,False,False
MG-0022899,ACC-01731,2024-06-30,metro_gas,2553.55,False,,,False,,False,False
MG-0022900,ACC-02671,2024-11-08,metro_gas,5088.35,False,,,False,,False,False
MG-0022901,ACC-02290,2024-12-19,metro_gas,749.33,False,,,False,,False,False
MG-0022902,ACC-00256,2025-05-21,metro_gas,5121.78,False,,,False,,False,False
MG-0022903,ACC-02947,2025-12-04,metro_gas,4669.4,False,,,False,,False,False
MG-0022904,ACC-01276,2025-11-29,metro_gas,4287.26,False,,,False,,False,False
MG-0022905,ACC-02299,2024-07-25,metro_gas,3520.39,True,,,True,,False,False
MG-0022906,ACC-00159,2024-12-06,metro_gas,2603.44,False,,,False,,False,False
MG-0022907,ACC-03980,2025-09-26,metro_gas,3833.3,False,,,False,,False,False
MG-0022908,ACC-01566,2024-08-12,metro_gas,3466.94,False,,,False,,False,False
MG-0022909,ACC-03028,2024-07-29,metro_gas,6182.76,False,,,False,,False,False
MG-0022910,ACC-00725,2025-06-27,metro_gas,4169.19,False,,,False,,False,False
MG-0022911,ACC-03125,2024-11-02,metro_gas,2728.01,True,,,True,,False,False
MG-0022912,ACC-03745,2025-05-01,metro_gas,5896.8,False,,,False,,False,False
MG-0022913,ACC-03306,2024-04-26,metro_gas,5119.04,False,,,False,,False,False
MG-0022914,ACC-03047,2024-06-29,metro_gas,3913.51,False,,,False,,False,False
MG-0022915,ACC-01840,2025-11-18,metro_gas,2849.6,False,,,False,,False,False
MG-0022916,ACC-00046,2024-02-17,metro_gas,4059.88,False,,,False,,False,False
MG-0022917,ACC-02979,2024-09-18,metro_gas,3040.03,False,,,False,,False,False
MG-0022918,ACC-01623,2025-07-18,metro_gas,4936.16,True,,,True,,False,False
MG-0022919,ACC-03550,2024-04-09,metro_gas,3305.67,False,,,False,,False,False
MG-0022920,ACC-00130,2024-01-24,metro_gas,2585.61,False,,,False,,False,False
MG-0022921,ACC-00667,2024-04-15,metro_gas,5570.04,False,,,False,,False,False
MG-0022922,ACC-02457,2024-12-01,metro_gas,5305.2,False,,,False,,False,False
MG-0022923,ACC-03950,2025-08-15,metro_gas,2763.25,False,,,False,,False,False
MG-0022924,ACC-02837,2025-09-07,metro_gas,1934.28,False,,,False,,False,False
MG-0022925,ACC-02339,2024-10-19,metro_gas,4944.69,False,,,False,,False,False
MG-0022926,ACC-00652,2025-08-28,metro_gas,2628.33,False,,,False,,False,False
MG-0022927,ACC-02390,2025-08-20,metro_gas,3952.82,False,,,False,,False,False
MG-0022928,ACC-02232,2025-04-25,metro_gas,4869.04,False,,,False,,False,False
MG-0022929,ACC-00709,2024-03-09,metro_gas,3131.8,False,,,False,,False,False
MG-0022930,ACC-01799,2025-11-16,metro_gas,4018.58,False,,,False,,False,False
MG-0022931,ACC-01396,2025-05-08,metro_gas,1520.54,False,,,False,,False,False
MG-0022932,ACC-03167,2024-03-25,metro_gas,4413.7,False,,,False,,False,False
MG-0022933,ACC-03744,2024-06-18,metro_gas,5038.57,False,,,False,,False,False
MG-0022934,ACC-01611,2024-09-17,metro_gas,1621.24,False,,,False,,False,False
MG-0022935,ACC-03405,2025-05-10,metro_gas,4877.5,False,,,False,,False,False
MG-0022936,ACC-02640,2024-11-10,metro_gas,3375.38,False,,,False,,False,False
MG-0022937,ACC-02125,2024-08-08,metro_gas,4449.57,False,,,False,,False,False
MG-0022938,ACC-01552,2024-08-18,metro_gas,2110.57,False,,,False,,False,False
MG-0022939,ACC-02132,2024-09-24,metro_gas,2694.0,False,,,False,,False,False
MG-0022940,ACC-01115,2025-09-01,metro_gas,4499.4,False,,,False,,False,False
MG-0022941,ACC-03071,2025-03-08,metro_gas,6427.98,False,,,False,,False,False
MG-0022942,ACC-03922,2025-09-08,metro_gas,2317.82,False,,,False,,False,False
MG-0022943,ACC-02082,2024-01-26,metro_gas,2623.1,False,,,False,,False,False
MG-0022944,ACC-02799,2024-07-24,metro_gas,3384.5,False,,,False,,False,False
MG-0022945,ACC-00361,2024-02-09,metro_gas,2450.77,False,,,False,,False,False
MG-0022946,ACC-03312,2025-05-13,metro_gas,4497.26,False,,,False,,False,False
MG-0022947,ACC-02501,2024-02-22,metro_gas,1740.24,False,,,False,,False,False
MG-0022948,ACC-01702,2025-08-15,metro_gas,5354.97,False,,,False,,False,False
MG-0022949,ACC-01794,2025-12-11,metro_gas,3934.78,False,,,False,,False,False
MG-0022950,ACC-01847,2024-06-06,metro_gas,1524.27,False,,,False,,False,False
MG-0022951,ACC-00398,2025-12-29,metro_gas,6459.42,False,,,False,,False,False
MG-0022952,ACC-00741,2024-06-28,metro_gas,3510.34,False,,,False,,False,False
MG-0022953,ACC-03365,2024-01-08,metro_gas,3203.61,False,,,False,,False,False
MG-0022954,ACC-03946,2024-05-17,metro_gas,2982.39,True,,,True,,False,False
MG-0022955,ACC-01783,2025-05-02,metro_gas,2109.56,False,,,False,,False,False
MG-0022956,ACC-02577,2024-12-18,metro_gas,4871.95,False,,,False,,False,False
MG-0022957,ACC-00245,2025-01-11,metro_gas,4023.96,False,,,False,,False,False
MG-0022958,ACC-02056,2025-04-02,metro_gas,4364.07,False,,,False,,False,False
MG-0022959,ACC-00286,2024-05-17,metro_gas,4913.74,False,,,False,,False,False
MG-0022960,ACC-02293,2024-09-01,metro_gas,2974.2,False,,,False,,False,False
MG-0022961,ACC-03393,2025-09-08,metro_gas,3403.1,False,,,False,,False,False
MG-0022962,ACC-02553,2025-01-04,metro_gas,4543.72,False,,,False,,False,False
MG-0022963,ACC-03861,2025-03-10,metro_gas,3979.61,False,,,False,,False,False
MG-0022964,ACC-01922,2025-03-22,metro_gas,4299.42,False,,,False,,False,False
MG-0022965,ACC-02784,2024-09-16,metro_gas,4829.74,False,,,False,,False,False
MG-0022966,ACC-01103,2024-01-10,metro_gas,3229.26,False,,,False,,False,False
MG-0022967,ACC-00390,2025-02-08,metro_gas,4524.33,False,,,False,,False,False
MG-0022968,ACC-01383,2024-11-11,metro_gas,2243.92,False,,,False,,False,False
MG-0022969,ACC-00620,2024-05-10,metro_gas,4324.63,False,,,False,,False,False
MG-0022970,ACC-02452,2025-06-18,metro_gas,3512.98,False,,,False,,False,False
MG-0022971,ACC-02950,2025-11-02,metro_gas,5210.35,False,,,False,,False,False
MG-0022972,ACC-02760,2024-11-26,metro_gas,4488.97,False,,,False,,False,False
MG-0022973,ACC-02922,2025-08-23,metro_gas,4449.99,False,,,False,,False,False
MG-0022974,ACC-02816,2024-04-01,metro_gas,3246.94,False,,,False,,False,False
MG-0022975,ACC-00489,2025-05-03,metro_gas,959.87,False,,,False,,False,False
MG-0022976,ACC-00098,2025-11-12,metro_gas,4573.68,False,,,False,,False,False
MG-0022977,ACC-03987,2025-03-09,metro_gas,3435.7,False,,,False,,False,False
MG-0022978,ACC-01452,2025-07-23,metro_gas,1264.26,False,,,False,,False,False
MG-0022979,ACC-01545,2025-11-26,metro_gas,2609.19,False,,,False,,False,False
MG-0022980,ACC-02543,2025-11-25,metro_gas,3133.83,False,,,False,,False,False
MG-0022981,ACC-01188,2024-03-11,metro_gas,3464.05,False,,,False,,False,False
MG-0022982,ACC-02913,2025-01-21,metro_gas,4181.34,False,,,False,,False,False
MG-0022983,ACC-00312,2024-06-17,metro_gas,3335.93,False,,,False,,False,False
MG-0022984,ACC-03249,2024-12-13,metro_gas,3012.85,False,,,False,,False,False
MG-0022985,ACC-03926,2025-12-09,metro_gas,6772.32,False,,,False,,False,False
MG-0022986,ACC-00895,2024-06-15,metro_gas,5055.91,False,,,False,,False,False
MG-0022987,ACC-01223,2025-10-22,metro_gas,1253.51,False,,,False,,False,False
MG-0022988,ACC-03258,2024-01-13,metro_gas,2539.46,False,,,False,,False,False
MG-0022989,ACC-01065,2024-05-22,metro_gas,5001.56,False,,,False,,False,False
MG-0022990,ACC-02718,2025-05-21,metro_gas,3418.95,True,,,True,,False,False
MG-0022991,ACC-03661,2024-09-09,metro_gas,1565.49,False,,,False,,False,False
MG-0022992,ACC-00614,2025-03-16,metro_gas,4674.81,False,,,False,,False,False
MG-0022993,ACC-00080,2025-08-26,metro_gas,5493.52,False,,,False,,False,False
MG-0022994,ACC-00122,2024-10-09,metro_gas,4932.76,False,,,False,,False,False
MG-0022995,ACC-00269,2025-06-16,metro_gas,5245.9,False,,,False,,False,False
MG-0022996,ACC-03090,2024-07-13,metro_gas,3787.22,False,,,False,,False,False
MG-0022997,ACC-02215,2025-08-27,metro_gas,4267.09,False,,,False,,False,False
MG-0022998,ACC-01146,2024-08-07,metro_gas,3050.46,False,,,False,,False,False
MG-0022999,ACC-01454,2025-12-09,metro_gas,4223.92,False,,,False,,False,False
MG-0023000,ACC-01561,2025-11-07,metro_gas,4484.7,False,,,False,,False,False
MG-0023001,ACC-02146,2024-04-09,metro_gas,3888.22,False,,,False,,False,False
MG-0023002,ACC-00321,2024-05-14,metro_gas,3663.52,False,,,False,,False,False
MG-0023003,ACC-02226,2024-06-28,metro_gas,5013.5,False,,,False,,False,False
MG-0023004,ACC-02474,2025-10-05,metro_gas,4268.43,False,,,False,,False,False
MG-0023005,ACC-00629,2025-12-11,metro_gas,6304.13,False,,,False,,False,False
MG-0023006,ACC-01745,2024-03-05,metro_gas,5569.25,False,,,False,,False,False
MG-0023007,ACC-00448,2024-07-07,metro_gas,3512.09,False,,,False,,False,False
MG-0023008,ACC-03339,2025-10-03,metro_gas,2658.53,False,,,False,,False,False
MG-0023009,ACC-02223,2025-06-20,metro_gas,3630.25,False,,,False,,False,False
MG-0023010,ACC-00895,2025-03-13,metro_gas,3899.02,False,,,False,,False,False
MG-0023011,ACC-00247,2024-07-11,metro_gas,3975.02,False,,,False,,False,False
MG-0023012,ACC-01966,2024-05-14,metro_gas,3137.19,False,,,False,,False,False
MG-0023013,ACC-00014,2025-02-08,metro_gas,3277.8,False,,,False,,False,False
MG-0023014,ACC-00152,2025-12-07,metro_gas,3281.12,False,,,False,,False,False
MG-0023015,ACC-01546,2024-07-19,metro_gas,5591.48,False,,,False,,False,False
MG-0023016,ACC-02145,2024-12-07,metro_gas,4008.05,False,,,False,,False,False
MG-0023017,ACC-00205,2024-12-15,metro_gas,2040.97,False,,,False,,False,False
MG-0023018,ACC-03219,2025-06-07,metro_gas,2005.99,False,,,False,,False,False
MG-0023019,ACC-00892,2024-02-18,metro_gas,4490.32,False,,,False,,False,False
MG-0023020,ACC-00137,2024-06-17,metro_gas,3803.67,False,,,False,,False,False
MG-0023021,ACC-03018,2024-08-30,metro_gas,3073.6,False,,,False,,False,False
MG-0023022,ACC-03203,2024-05-25,metro_gas,4014.25,False,,,False,,False,False
MG-0023023,ACC-02748,2024-02-09,metro_gas,3526.89,False,,,False,,False,False
MG-0023024,ACC-00250,2025-02-28,metro_gas,3168.12,False,,,False,,False,False
MG-0023025,ACC-03354,2025-08-20,metro_gas,4605.3,False,,,False,,False,False
MG-0023026,ACC-00877,2024-02-20,metro_gas,7168.66,False,,,False,,False,False
MG-0023027,ACC-03804,2025-06-04,metro_gas,3551.92,False,,,False,,False,False
MG-0023028,ACC-03994,2025-11-28,metro_gas,4731.34,False,,,False,,False,False
MG-0023029,ACC-03274,2024-09-27,metro_gas,1462.76,False,,,False,,False,False
MG-0023030,ACC-00203,2024-04-15,metro_gas,3569.8,False,,,False,,False,False
MG-0023031,ACC-03658,2025-07-14,metro_gas,6703.52,False,,,False,,False,False
MG-0023032,ACC-00679,2025-06-09,metro_gas,4367.47,False,,,False,,False,False
MG-0023033,ACC-03647,2025-03-10,metro_gas,3293.5,True,,,True,,False,False
MG-0023034,ACC-02943,2024-12-06,metro_gas,3707.44,False,,,False,,False,False
MG-0023035,ACC-02850,2024-05-25,metro_gas,2961.52,False,,,False,,False,False
MG-0023036,ACC-01561,2024-03-01,metro_gas,4953.66,False,,,False,,False,False
MG-0023037,ACC-00086,2025-04-10,metro_gas,4326.19,False,,,False,,False,False
MG-0023038,ACC-01278,2025-07-12,metro_gas,3462.95,False,,,False,,False,False
MG-0023039,ACC-02791,2025-07-17,metro_gas,4604.44,False,,,False,,False,False
MG-0023040,ACC-01500,2025-12-06,metro_gas,4552.17,False,,,False,,False,False
MG-0023041,ACC-01116,2025-08-06,metro_gas,4890.52,False,,,False,,False,False
MG-0023042,ACC-03518,2025-01-19,metro_gas,6141.85,False,,,False,,False,False
MG-0023043,ACC-02543,2024-12-11,metro_gas,4304.65,False,,,False,,False,False
MG-0023044,ACC-00754,2024-08-23,metro_gas,3502.08,False,,,False,,False,False
MG-0023045,ACC-03492,2024-02-05,metro_gas,4264.74,False,,,False,,False,False
MG-0023046,ACC-02216,2025-06-28,metro_gas,4475.52,False,,,False,,False,False
MG-0023047,ACC-03683,2025-01-14,metro_gas,4257.11,False,,,False,,False,False
MG-0023048,ACC-02612,2024-03-06,metro_gas,4333.82,False,,,False,,False,False
MG-0023049,ACC-01129,2024-06-17,metro_gas,3441.1,False,,,False,,False,False
MG-0023050,ACC-02451,2025-02-26,metro_gas,5976.09,False,,,False,,False,False
MG-0023051,ACC-00353,2024-11-26,metro_gas,4198.12,False,,,False,,False,False
MG-0023052,ACC-02676,2025-08-02,metro_gas,1702.99,False,,,False,,False,False
MG-0023053,ACC-02909,2024-01-06,metro_gas,1477.07,False,,,False,,False,False
MG-0023054,ACC-01882,2025-03-06,metro_gas,3183.43,False,,,False,,False,False
MG-0023055,ACC-03555,2024-07-20,metro_gas,3931.66,False,,,False,,False,False
MG-0023056,ACC-01353,2025-11-29,metro_gas,3679.43,False,,,False,,False,False
MG-0023057,ACC-02653,2025-01-14,metro_gas,4557.08,False,,,False,,False,False
MG-0023058,ACC-03235,2024-11-14,metro_gas,3936.2,False,,,False,,False,False
MG-0023059,ACC-03698,2024-04-26,metro_gas,3252.87,False,,,False,,False,False
MG-0023060,ACC-02895,2025-07-01,metro_gas,6461.49,False,,,False,,False,False
MG-0023061,ACC-03329,2025-08-07,metro_gas,2115.68,False,,,False,,False,False
MG-0023062,ACC-01471,2024-08-08,metro_gas,3635.08,False,,,False,,False,False
MG-0023063,ACC-01243,2025-08-05,metro_gas,1432.15,False,,,False,,False,False
MG-0023064,ACC-03133,2024-12-16,metro_gas,4911.96,False,,,False,,False,False
MG-0023065,ACC-01369,2024-10-02,metro_gas,4414.31,False,,,False,,False,False
MG-0023066,ACC-03802,2024-06-17,metro_gas,2402.75,False,,,False,,False,False
MG-0023067,ACC-01947,2025-06-25,metro_gas,4608.29,False,,,False,,False,False
MG-0023068,ACC-00282,2025-12-01,metro_gas,4477.62,False,,,False,,False,False
MG-0023069,ACC-01855,2025-06-01,metro_gas,5548.21,False,,,False,,False,False
MG-0023070,ACC-01973,2025-03-08,metro_gas,4063.58,False,,,False,,False,False
MG-0023071,ACC-02464,2024-06-27,metro_gas,5425.07,False,,,False,,False,False
MG-0023072,ACC-00998,2024-01-30,metro_gas,3282.93,False,,,False,,False,False
MG-0023073,ACC-02115,2025-04-18,metro_gas,4447.64,False,,,False,,False,False
MG-0023074,ACC-01364,2025-01-03,metro_gas,5734.17,False,,,False,,False,False
MG-0023075,ACC-03931,2025-04-12,metro_gas,4806.19,False,,,False,,False,False
MG-0023076,ACC-00714,2024-09-15,metro_gas,3464.93,False,,,False,,False,False
MG-0023077,ACC-00747,2025-01-24,metro_gas,4537.04,False,,,False,,False,False
MG-0023078,ACC-01272,2025-10-04,metro_gas,2541.5,False,,,False,,False,False
MG-0023079,ACC-03990,2025-11-06,metro_gas,4603.88,False,,,False,,False,False
MG-0023080,ACC-00356,2025-02-27,metro_gas,2063.6,False,,,False,,False,False
MG-0023081,ACC-01317,2024-02-22,metro_gas,3382.19,False,,,False,,False,False
MG-0023082,ACC-02417,2025-01-07,metro_gas,5124.63,False,,,False,,False,False
MG-0023083,ACC-02549,2025-01-25,metro_gas,4207.53,False,,,False,,False,False
MG-0023084,ACC-03063,2025-04-08,metro_gas,4949.91,False,,,False,,False,False
MG-0023085,ACC-03915,2025-04-18,metro_gas,5706.81,False,,,False,,False,False
MG-0023086,ACC-01607,2024-12-09,metro_gas,3244.48,False,,,False,,False,False
MG-0023087,ACC-03562,2024-05-09,metro_gas,5385.46,False,,,False,,False,False
MG-0023088,ACC-03876,2024-05-31,metro_gas,2080.7,False,,,False,,False,False
MG-0023089,ACC-03841,2024-01-24,metro_gas,4018.31,False,,,False,,False,False
MG-0023090,ACC-01279,2024-05-27,metro_gas,2478.18,False,,,False,,False,False
MG-0023091,ACC-03900,2024-08-28,metro_gas,3779.73,False,,,False,,False,False
MG-0023092,ACC-02347,2024-05-24,metro_gas,5039.78,False,,,False,,False,False
MG-0023093,ACC-02239,2024-04-25,metro_gas,3172.0,False,,,False,,False,False
MG-0023094,ACC-01507,2024-01-19,metro_gas,4090.12,False,,,False,,False,False
MG-0023095,ACC-03960,2025-10-13,metro_gas,2046.88,False,,,False,,False,False
MG-0023096,ACC-01951,2024-09-12,metro_gas,4892.45,False,,,False,,False,False
MG-0023097,ACC-02041,2024-06-25,metro_gas,2690.27,False,,,False,,False,False
MG-0023098,ACC-03060,2025-05-04,metro_gas,3865.93,False,,,False,,False,False
MG-0023099,ACC-03584,2024-11-17,metro_gas,3096.24,False,,,False,,False,False
MG-0023100,ACC-03188,2024-08-16,metro_gas,4724.8,False,,,False,,False,False
MG-0023101,ACC-01291,2024-02-28,metro_gas,6104.13,False,,,False,,False,False
MG-0023102,ACC-00855,2024-10-14,metro_gas,4641.25,False,,,False,,False,False
MG-0023103,ACC-03669,2024-07-14,metro_gas,2118.78,False,,,False,,False,False
MG-0023104,ACC-02522,2024-01-17,metro_gas,721.02,False,,,False,,False,False
MG-0023105,ACC-02359,2025-05-23,metro_gas,4853.29,False,,,False,,False,False
MG-0023106,ACC-02244,2025-02-09,metro_gas,5193.84,True,,,True,,False,False
MG-0023107,ACC-02151,2025-06-23,metro_gas,3207.02,False,,,False,,False,False
MG-0023108,ACC-00465,2024-08-13,metro_gas,4975.58,False,,,False,,False,False
MG-0023109,ACC-01738,2024-03-06,metro_gas,3292.76,False,,,False,,False,False
MG-0023110,ACC-00073,2025-10-16,metro_gas,5573.54,False,,,False,,False,False
MG-0023111,ACC-02638,2024-06-29,metro_gas,3785.76,False,,,False,,False,False
MG-0023112,ACC-02473,2024-01-04,metro_gas,3740.22,False,,,False,,False,False
MG-0023113,ACC-01942,2024-12-30,metro_gas,2190.4,False,,,False,,False,False
MG-0023114,ACC-02889,2025-11-27,metro_gas,4477.75,False,,,False,,False,False
MG-0023115,ACC-00200,2025-07-14,metro_gas,6852.17,False,,,False,,False,False
MG-0023116,ACC-03977,2025-02-24,metro_gas,-335.67,True,,,False,,True,False
MG-0023117,ACC-03497,2024-04-13,metro_gas,5747.78,False,,,False,,False,False
MG-0023118,ACC-00975,2025-08-31,metro_gas,2714.24,False,,,False,,False,False
MG-0023119,ACC-00683,2024-04-29,metro_gas,4434.4,False,,,False,,False,False
MG-0023120,ACC-03740,2024-03-17,metro_gas,3485.2,False,,,False,,False,False
MG-0023121,ACC-00795,2024-02-14,metro_gas,6238.07,True,,,True,,False,False
MG-0023122,ACC-02277,2025-07-22,metro_gas,1792.94,False,,,False,,False,False
MG-0023123,ACC-01334,2024-09-04,metro_gas,2571.67,False,,,False,,False,False
MG-0023124,ACC-02202,2024-02-03,metro_gas,4139.63,False,,,False,,False,False
MG-0023125,ACC-02941,2025-10-15,metro_gas,3310.34,False,,,False,,False,False
MG-0023126,ACC-02160,2024-04-28,metro_gas,5829.75,False,,,False,,False,False
MG-0023127,ACC-01694,2024-02-27,metro_gas,4116.45,False,,,False,,False,False
MG-0023128,ACC-01411,2024-07-31,metro_gas,2075.01,False,,,False,,False,False
MG-0023129,ACC-01879,2024-09-20,metro_gas,338.55,False,,,False,,False,False
MG-0023130,ACC-00488,2024-10-12,metro_gas,3218.89,False,,,False,,False,False
MG-0023131,ACC-01584,2025-01-25,metro_gas,3002.23,False,,,False,,False,False
MG-0023132,ACC-02356,2024-03-20,metro_gas,4862.24,False,,,False,,False,False
MG-0023133,ACC-01144,2025-09-22,metro_gas,2900.54,False,,,False,,False,False
MG-0023134,ACC-02231,2025-11-25,metro_gas,3992.89,False,,,False,,False,False
MG-0023135,ACC-03568,2025-08-04,metro_gas,1154.94,False,,,False,,False,False
MG-0023136,ACC-02830,2024-03-19,metro_gas,4034.09,False,,,False,,False,False
MG-0023137,ACC-02765,2025-06-28,metro_gas,2678.41,False,,,False,,False,False
MG-0023138,ACC-03157,2024-01-16,metro_gas,1404.76,False,,,False,,False,False
MG-0023139,ACC-00683,2024-04-16,metro_gas,5110.6,False,,,False,,False,False
MG-0023140,ACC-03129,2025-05-24,metro_gas,1952.12,False,,,False,,False,False
MG-0023141,ACC-00771,2025-12-04,metro_gas,3208.72,False,,,False,,False,False
MG-0023142,ACC-01665,2025-07-12,metro_gas,3152.72,True,,,True,,False,False
MG-0023143,ACC-00396,2025-09-21,metro_gas,4079.33,False,,,False,,False,False
MG-0023144,ACC-02428,2024-06-05,metro_gas,1403.44,True,,,True,,False,False
MG-0023145,ACC-00136,2024-10-23,metro_gas,3097.48,False,,,False,,False,False
MG-0023146,ACC-02270,2024-09-12,metro_gas,3353.94,False,,,False,,False,False
